V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	Amount
0.660923523	0.300685706	0.995363723	1.220875141	0.394776371	-0.012174419	-0.442082715	0.988028922	-0.158808395	0.317350678	0.689901574	0.923352552	-0.299461993	-1.361350968	-1.026811024	0.505919548	-2.908796145	0.742883145	1.534009002	-2.449489932	1.250557142	-1.602242538	0.568799805	-0.441934355	0.402908968	1.633514252	0.485800778	0.797060253	79.02242184
0.541155893	-0.073553605	0.973792262	-0.315121087	-0.002092561	1.064106539	-1.261358077	-1.76195835	-1.574388337	0.334296608	2.141914068	-0.363033787	-0.573942767	-0.041568849	-0.319352771	0.085236362	1.234328061	-1.127570985	-1.487644518	1.298581277	0.282432713	-0.281620504	-0.009747497	1.510945844	0.804918998	0.759734911	-0.417565782	-0.59850368	116.9279968
1.959630218	0.89931861	0.031949177	0.254904408	-0.627509872	-0.145125436	-1.281315997	0.018738952	-0.187798971	-0.279619912	0.78172529	0.882582339	-0.110788101	0.097106323	1.717063439	-0.059053676	-1.470078691	-1.006327626	2.119202659	-0.165341835	0.680731535	-2.23585785	1.120918394	1.404785143	-0.882317525	0.403747557	-0.300878858	-1.028040343	63.36727298
-0.800853414	-1.465759255	-1.161478686	0.683101703	0.784093481	-0.69507954	1.010970462	-0.474408825	0.458175281	-0.406453753	0.492983702	-1.54132764	-1.538839124	-2.14895362	-0.359492981	-0.439858221	-0.847210295	0.162856051	-0.270878144	1.747256654	-0.176643623	-0.41009733	-0.324065015	-0.665090237	-2.313016667	-0.842656226	1.098136387	0.210891395	66.85442681
-0.899447596	-0.251121813	-0.596831849	1.11448458	1.235677278	0.240731669	0.960070633	0.625570047	1.097698261	0.852304186	1.269998172	0.870276126	1.119003152	-1.16374228	-1.866197135	-0.418480826	0.496683166	0.391722686	0.479019682	0.305965436	-1.186729242	1.053398798	0.594506259	0.294468951	-0.563317611	1.654818889	0.938673319	-0.349892616	13.42954341
-0.484198528	1.634472702	-0.35278545	-1.785923822	-0.944554409	-0.374492375	0.64066906	-0.499460944	0.508900712	0.569351234	-0.356577985	0.487540074	0.192292677	1.085560979	-1.056686601	-1.239129512	-0.650129494	-0.347013158	-0.281098881	-0.994230715	1.01932054	1.046380549	1.279330221	0.090125297	0.284079981	-1.588059212	0.753274629	-0.359007338	21.64586388
-1.388349495	-0.651227808	0.78138784	-0.288076463	-1.220643588	0.857294774	0.220827101	-0.824530872	-1.11269822	0.502248492	-1.76915006	-1.028376623	0.68181134	1.539925898	-0.59435978	-0.65819667	-0.511213562	0.987756171	0.0419305	1.645860092	-0.709701094	-1.502604268	-0.590130763	-2.19699199	1.073637318	0.587224979	1.718719905	-1.028559005	41.14954651
0.441345056	-0.00520988	-0.174471095	1.81493205	0.011494939	0.321400819	0.45912495	-0.845865096	-0.539894594	1.473023299	-0.461384634	-1.510594953	0.030520679	0.339300455	-0.401976789	-0.387656673	0.547915139	1.654933471	-0.335016363	0.693756652	-0.551633305	-0.31187199	1.016231782	0.841331341	-0.749265456	1.238395297	0.754603519	-0.873674528	123.6759323
-1.530766627	0.10599155	1.264196079	0.990080382	-1.68392708	-1.053277148	1.073032683	-0.569785215	1.304594956	-0.334567465	-0.58920342	-0.194194741	-0.472519538	-1.317543336	0.491286859	0.561619406	1.762142048	-0.521728606	0.808904141	0.958443436	-1.634166171	-0.839831928	1.893426233	-1.267331539	0.279911467	-0.249187489	0.267218826	-1.062418372	4.947666679
0.268526523	1.423378431	0.39478266	-0.683007184	-1.840995778	1.168290962	-0.075086146	0.684810812	1.569287469	0.218311756	1.14625726	-0.946619786	1.17415798	-1.087703372	0.017986829	-1.744919366	1.823911778	-0.18977257	1.801121591	1.460488237	-0.55603494	-1.698467067	0.873990775	-0.647948938	-1.07296478	-0.299011132	1.068397129	0.418424369	35.13303628
1.248652746	-1.220669767	-0.114402893	-0.845861106	0.829871932	0.602039027	-1.198101911	-0.272122226	-0.234551784	-1.668606408	-1.318345008	-0.38687177	1.049533593	-0.580520411	-1.51576728	0.704827618	-0.509399838	0.136237139	1.487589034	0.349816974	-0.364994582	0.534514763	1.801033755	0.410798187	-2.001281375	-0.555998256	0.726059185	0.769091069	50.90206436
0.301443792	-2.736659754	-1.764074392	-2.217524834	-0.019446383	-0.946881346	1.297731221	0.47212751	0.303403009	-0.51435519	-0.122239969	-0.750462806	0.438411393	-0.559766652	-0.593239327	-0.583827142	1.152015571	0.536732471	-0.407733524	0.085198145	0.688488778	-1.06002734	1.662907256	-1.342896155	1.286270644	-0.968781599	1.556388049	1.798042881	44.90018077
-0.388869729	1.102089909	1.34418052	1.175471552	-0.461002727	-0.380624709	-2.746841563	0.144890244	-0.662380415	0.470859858	0.11968227	-0.801334484	-0.058021525	-1.813840671	0.003252533	-1.165610352	-0.864834451	-0.244198707	0.288041805	-1.043074923	0.744207521	0.557665446	-0.245560782	0.326578164	0.120968892	0.138708295	0.759289984	-1.302388469	4.510500733
-0.2853732	-0.131459494	0.123859798	0.249542631	0.215333538	0.28749928	-0.674519369	2.298160825	-0.417239113	-2.502878816	0.965332624	0.427553974	1.443754525	-0.129919641	-2.2994486	0.578247421	-0.305045956	0.396163204	0.908455983	0.731486813	-0.710574473	1.969898662	0.327778493	0.146073048	0.277886457	-0.678844833	0.877494974	1.162432764	16.08732691
0.287238261	-0.543544807	0.704305893	0.088450681	-0.701095369	2.248362374	-0.844977255	0.157179893	1.737440465	2.221462198	-1.304575106	0.563646464	-2.409672875	1.353207439	2.060652355	0.834131892	-1.306214246	-0.276929365	-1.358702834	0.022658135	0.163550705	-0.854895747	1.959397288	0.09356986	0.147773691	-1.122865545	0.398879431	-1.723863795	67.25877279
-0.277962785	0.731281407	0.293574739	0.28261378	-0.453176883	-0.79179166	-1.480438393	-0.002512552	-2.147019003	0.998196884	-1.508878182	0.004192279	-0.046842669	-0.516385204	0.042995593	-0.695437435	0.608587484	-0.205462184	2.385795329	0.983089115	0.619079609	0.273182272	0.621031438	1.285995481	0.342798809	-0.459690974	-0.35747923	1.404581562	117.2801023
-0.785652302	-0.081287453	-0.361252699	0.877681694	-0.734845114	1.169069934	-0.158620503	2.191655717	0.266346237	-3.122702578	0.75180651	-0.214153806	-0.55661269	-0.780425528	0.256467182	-0.649802699	0.305435622	0.471433792	-0.948800623	-0.239712244	0.344932016	0.100802453	-0.189806797	0.95127738	1.464411014	-0.97312574	0.215471514	-0.046437397	4.47237667
-0.441269535	0.003499483	0.988435286	-0.347004261	-0.376607281	-0.54288538	1.604371501	-0.990726239	-0.077828195	-0.328499624	-0.89251825	0.183085138	0.691530747	-1.453134463	-1.069148939	0.806236878	1.330968546	0.011831495	1.812131208	-1.210179666	-0.812485145	-0.154492156	0.199926967	1.213436581	-0.053747358	-0.950860206	-0.129651581	0.961718391	59.82223113
-0.298029164	0.983223883	0.735886747	0.381523463	1.567379565	0.77331185	-0.82392495	-1.826007168	-0.576190497	0.643097761	0.82754014	-0.104354068	0.072032139	-0.576832048	1.973050263	-1.910961989	1.50910925	-1.234434052	2.324554266	0.742255117	-1.215864128	0.790976401	-0.781687871	0.925582331	0.353601618	1.073929532	-0.361609187	-1.406229926	18.2087681
-0.512485888	-0.837017009	-0.975831832	0.220679568	0.120533924	-0.21234389	0.338392511	-1.739457338	-0.161568187	1.152952391	0.053072896	-0.400953589	0.448210431	0.47034807	0.903555798	-1.042605731	-1.283051592	0.038732656	0.676159758	-0.147326953	-0.712221274	0.192979419	0.092216302	1.729704444	0.330809067	2.007662691	-0.948929769	0.647382609	0.645711316
-0.199207704	1.523827047	-1.293397114	-0.652470956	-0.428296222	-1.017622141	-0.566246145	0.144092339	1.932580479	-0.958433972	-0.169062489	-0.086138073	0.905590077	-0.363560265	0.317647933	-0.439839225	0.769394749	0.081491907	-0.642874027	0.108201517	1.32555212	-0.505370796	1.430885004	0.954325954	-2.246290927	1.708392278	-0.274439671	-0.034557984	3.2159912
-0.889802328	0.17314408	-2.2126994	0.269033785	0.801817182	-1.088073104	0.105582982	2.134852112	1.293195211	-0.821753335	0.729267766	-0.203347038	0.259600937	1.130562574	1.228436369	1.582875326	1.07980091	0.28222391	-0.14691732	-2.225118498	0.502590137	0.196257832	0.628717939	0.521371677	0.143099417	0.344128088	0.198529837	-2.016769573	49.03159139
-0.226756987	-0.72904663	-0.118996868	-0.481610136	-0.440702953	-0.621318382	-0.402338976	1.121192806	-0.521224503	1.161373296	0.588591656	1.317273771	0.002429424	-0.713207492	0.938012343	-0.156218784	0.127834588	1.240373438	1.777871982	0.011847318	2.155270279	-1.663806136	-0.018400765	-0.784388161	-0.957925905	-0.006947905	0.860644863	-1.024315648	72.99763468
0.795628659	0.09678766	-0.827450632	-1.478729106	0.620342982	-2.269808532	-2.571625285	-0.068503853	-0.152752111	-1.088915803	-0.301165132	-1.069733936	-0.985639801	-1.10094081	1.803310945	1.532683981	-0.808394587	0.06556844	-0.31838301	-1.352933472	0.034097019	-0.485926267	0.762938308	0.322276261	0.140522544	-0.501925991	-1.57004689	0.364414536	2.086237247
-0.122824021	0.632318229	-0.448430488	-1.005050195	-0.399426168	-0.289314364	0.506132341	0.001954627	-1.986121046	-1.238835777	1.310140554	-0.104381935	-1.85427293	0.913885063	0.742956892	2.124263094	0.350376306	-1.385507734	1.31238446	0.149405245	0.896389326	0.432830138	0.519802833	0.194221934	0.459331097	1.019087184	2.056946589	-0.120711262	38.47420178
0.013675091	0.096058874	0.533794887	-0.60703639	-0.431713779	1.582310884	1.793669634	-0.000245943	-1.175768322	0.527559349	-0.506521388	-0.02761452	1.312373197	-2.172142696	-1.821481023	-0.013968294	0.921485211	-0.239261039	-0.250303866	1.217739333	-0.296436554	0.982102337	-0.414972331	0.08236642	0.510894103	-0.176604944	2.257600496	1.067568416	11.59171729
-0.238423058	0.301497613	0.214219773	2.13245152	0.1237764	-0.501879831	0.044115756	-0.634063174	-0.904780545	1.270844833	0.409688447	0.031301485	-1.019195814	-1.142607078	-0.134996771	1.068019872	-0.958230593	-2.39520135	-0.352179166	-1.850182751	0.323541037	0.172725131	-1.521435974	-1.382929329	0.018999931	1.443764085	-0.103463713	1.056850796	42.57558733
-0.253624742	0.344948288	0.03338756	-0.156767056	0.812980027	0.455778651	0.177076248	0.072407042	-2.210134339	0.935737156	-0.467346086	-1.032864283	0.751159107	0.893041332	-0.960400364	-0.312782484	-2.214341558	-1.865627358	-1.437551736	-0.297168159	-0.185287938	-0.763560136	0.781485265	-0.438964181	0.541501183	-0.207603075	1.127423883	-0.02749126	19.47962063
0.437810993	-0.149878632	0.277037543	-0.254760577	0.596383582	-1.086270313	0.300195191	0.591367285	-0.682574163	-0.042232891	0.845700308	-0.315292836	1.053998567	-0.897312907	-2.5759177	1.119453195	0.064204821	0.856687389	-0.789262048	-0.267799427	-0.243646093	1.875039518	-0.6685501	-0.168645773	-1.840321904	-0.366773321	0.869915867	-0.079064194	66.00122922
0.378739539	0.680796034	0.068611518	-1.024711946	-0.091277406	0.268734216	1.679412917	-1.915951238	-1.262311363	-0.008205366	0.370791335	0.931095551	0.877787593	-0.175486061	-1.500224312	-1.524425739	-0.786830812	0.837436302	0.229981984	1.168148013	0.245879201	1.292658302	0.145322994	-1.243212797	1.941700375	-0.694197135	-0.205917868	-0.918956295	47.36564146
0.692990788	0.335941192	0.67368537	0.511428575	1.84758268	-1.803524763	0.142463781	0.866446796	0.555200417	-1.665559642	1.233887386	-1.750296334	0.556907186	-0.778359631	1.626914891	0.386982044	-0.599016947	0.761136758	-1.846354776	0.414844051	1.082637085	-1.151964758	1.54702885	-0.695095172	-0.664787637	-2.202106054	-0.401725438	0.217699558	66.67437078
-0.905886082	2.039680142	-2.049377549	-1.451927798	0.117737321	-1.268110611	0.720776511	0.121293619	1.06236079	-0.569912777	-0.067278236	-1.552580863	-0.228953857	-0.446525503	0.447308043	1.782018992	0.139173173	-0.14847846	0.054605875	0.819130397	0.333640066	0.723853198	1.524444296	-0.005204907	2.665295084	0.217142584	0.546055742	-0.49480885	106.6237825
0.344966906	-0.452834888	0.816646017	-0.643053175	-1.836263289	-0.326612654	-0.369669697	-1.9861546	1.722299161	-0.076452702	0.578406105	-1.51143145	1.077874852	0.715538199	-0.160318519	2.043327773	-1.487574386	-1.828365099	-0.761852664	0.610578176	0.246681308	-0.771251502	-0.327571677	-0.601060863	0.175203965	0.978557143	1.03699528	-0.902729592	70.85823937
0.826299678	-0.639908888	-1.475948369	-0.790446413	-0.813254897	0.130654413	-1.793979283	-0.770807355	1.642450695	-1.302418492	0.088306252	-1.390377137	0.360690764	2.25926531	0.85426429	0.02447206	-0.535028174	0.855119408	0.76162131	0.374879189	1.20588436	1.38885613	-0.056137657	0.282973437	-2.425660211	0.745878105	-0.296576015	-0.129055716	66.75577633
-0.356428919	0.059684383	1.248008789	0.019504982	1.108409756	-0.128167562	0.822931856	0.316114992	-0.092413249	-1.691166319	-0.105134223	0.41515402	-1.35600114	-1.000102573	-1.783526216	1.079252626	1.474650596	2.136973905	0.668161316	0.452633266	1.496269577	-0.621445464	0.851514642	0.368459585	0.233290001	-0.322682799	-0.710282319	-0.17247225	6.580646209
0.935789789	0.246049612	0.312367164	0.170943742	-0.23895262	-0.575707287	-0.23323051	-0.75353917	0.655126716	-1.13778362	-0.915164071	1.582282675	-0.588943762	0.042340652	-2.023764417	-0.314682466	-1.84195008	0.516746054	0.665435669	0.477952614	-0.070258732	-1.578927584	-0.162301936	1.730565284	-1.249506693	-1.69735289	-0.300600447	0.010724326	37.53343832
-0.036684581	-1.265695553	0.470187896	2.169757364	0.904355077	0.322500882	0.412879899	0.135656004	0.674816123	-0.274558938	-1.250422843	0.797707778	1.003698167	0.960579669	-0.281050055	-0.096337878	-0.826514096	1.342642972	-0.252442971	-0.273729759	-0.938023651	-0.484666424	1.16661594	0.242314921	-0.264465771	-0.835455762	-0.425056311	-0.033927619	9.757744771
0.033527209	-0.454236971	1.611590259	2.062075551	1.32890401	-1.606879538	0.17538166	-0.237209359	0.31813618	-0.847970995	0.608129603	0.218112518	-0.935511028	-0.485201539	-0.303857041	0.410092962	0.188277205	-1.709526894	0.235026217	0.408805423	1.015132471	-0.418611585	1.025017	0.364552017	1.074781292	-0.626975784	2.1186362	1.295165439	41.64388923
-2.869367856	-0.519043255	2.260995319	-0.100011543	-1.093785957	-0.240738987	-0.360937757	0.133915793	1.074041105	0.274716616	0.52451236	-0.86722686	0.866873852	0.175960441	-1.208237676	-1.171744342	-0.202032389	0.655426354	1.500071786	0.67991557	-0.283070281	0.102993743	0.32073053	-0.489068682	-2.219733579	1.05149511	1.344849184	0.319020388	45.96457882
0.288742645	-0.229738435	0.99171579	-0.213389001	-0.095061509	0.667937504	1.198542189	0.13298822	0.038965791	0.656962152	1.093623236	-0.626202012	0.19410553	1.644324956	-0.149769253	2.181753949	-1.623957766	-0.876795393	-0.820238164	-2.712590237	0.423322345	0.720982693	-0.386719611	1.607638849	0.08217474	0.826464362	1.800619591	-0.708914013	75.43332467
0.117752154	-0.815488236	-2.43246794	-0.307104125	0.085340052	-0.527449702	-0.268565575	-0.089758045	-0.23683363	0.594093892	-0.920055787	-0.399509397	-0.370533274	-0.422553963	-0.528722924	0.941666146	0.868363839	1.496693257	1.587422603	-1.426588315	-0.108413306	-0.121560142	-1.565210717	0.124186644	0.464921567	-0.655087814	-0.695999903	0.034511271	8.190375906
0.199032956	1.911415375	-0.598774241	1.204819899	-1.87009868	0.235610452	-0.192830158	-0.925183896	0.545194027	-1.115184664	1.358507238	0.663153736	0.150843787	-0.287649966	-1.07232366	0.136106887	0.952042869	-0.033712211	2.305181542	0.720316315	1.072692238	1.894620909	-0.359374478	-1.028931722	-0.048420214	-0.815440591	-0.386688235	1.139704228	38.38276264
-1.309779455	-1.14283262	-0.582213764	-1.495213751	-1.08455822	-0.172519174	-1.190137463	0.260297028	0.151536289	-0.376291253	1.474907786	-0.155440378	-0.538634196	-1.481399814	-1.448069631	0.055490164	0.539170467	-1.437413813	1.217806309	0.191895756	0.575293083	0.294770832	-0.582272443	-0.657703916	-0.554004271	0.76171355	1.366181605	-0.074709377	60.42308006
-1.918636764	0.514982331	-0.909297156	-0.837665945	-0.276616266	-0.289112629	1.375031951	0.572854675	-1.055991809	-0.038414019	0.619056596	-1.127601302	-1.436767967	0.83660043	-0.512409756	0.659321461	-0.052721415	-0.880818293	-2.406985224	1.058447263	0.195107229	-0.214707597	1.465457593	0.603967954	1.191281408	0.821349035	0.576570471	-0.275607678	92.3512175
0.115572826	-1.822311823	-1.828384835	-0.51895505	-0.31732715	1.214394158	-1.80862532	-0.956614241	0.150720976	-1.152460487	0.735231635	0.83181	-0.21843538	-0.555066267	-2.881142674	0.751512573	-0.219184077	1.049266086	-0.478708395	0.461778932	-0.641245412	-0.839095581	1.909795758	-1.091319536	0.267209769	-1.351192801	1.523970665	0.191695716	2.107513671
-0.480544245	0.95915176	0.270644674	-0.046179701	-0.781307274	-1.17221441	1.369637666	0.486275534	-0.706819202	0.414268785	-0.300690228	0.868046371	-0.461141602	0.71593669	0.346764109	-0.885768568	-0.060972436	-0.361140884	-1.291612135	0.376586928	-1.242039086	-0.115233764	-0.533805949	-0.907075646	0.402927638	0.760197779	-0.560132909	-2.01757994	121.2189666
-1.414192678	-0.894600337	0.464075293	0.682918811	1.796363457	-0.53410968	-1.599123684	-0.194459095	-0.808662623	-1.152889575	0.312073071	1.463658495	2.346516611	-0.895759994	0.986523766	0.344029775	-1.232903125	0.306018919	-1.153498888	-0.833161823	-0.494453547	-0.203546019	0.099434086	-0.937384379	0.850068719	0.656099774	-0.399581239	-0.456477882	36.55336698
1.609458599	0.752532642	0.242667278	0.784185402	-0.268567396	-0.174071146	0.040126578	-0.181728816	0.01709528	1.495353708	-1.26656482	1.083068892	0.608153006	0.412179589	-0.967616997	1.461822209	1.577411583	-0.379782129	-0.181248304	-0.113820602	-0.812076584	-0.131554147	-0.345430374	-1.084681556	-1.512323065	1.809867267	0.866845068	-0.204665343	22.38557012
-1.002776576	1.368868766	-0.142696095	1.634816947	0.566981175	1.30528735	0.118807658	-0.280100648	0.040913334	0.407779462	-0.90168949	0.644300635	0.439827011	0.577564075	-0.758317858	-0.319710111	0.182142795	-0.927120693	-1.086732829	-1.144356285	-0.186438291	0.264528014	0.788340284	-0.22883682	-0.37174026	-0.970969995	0.011804258	-1.075748766	30.70613248
0.080376923	1.482372115	0.336068464	-1.315051087	1.665518713	-0.8981665	0.284340934	1.285560587	-0.967361837	-0.101375283	0.572037264	0.267480774	-0.053113673	0.208325757	0.627837109	1.203868947	-0.733494564	-3.036075443	0.080494267	1.710679094	-0.142223482	-0.537861892	0.335951918	-0.31697366	-0.10565295	-0.080987166	-0.6377886	0.052522492	21.8915618
-1.597896737	0.681197013	0.678795617	-1.507775074	-0.508562809	0.362271222	-0.349998596	-0.741882908	-1.203356809	0.161387604	-1.980213972	0.096464643	-0.480390269	1.876514045	1.099286353	-0.318032953	1.490986797	-0.709575264	1.888196671	0.554584258	-0.433967132	-0.225081333	-0.905190586	0.306996117	-0.593423477	-0.772002553	-0.789819197	-0.533767695	44.36131901
-1.100654085	-0.586048001	-0.115270458	0.021500756	-0.302382345	0.462452658	2.468890166	-0.533967331	-0.113970046	-0.261374706	-2.111754608	1.062246972	-0.419912005	-0.619979632	-1.07981414	0.252094451	-0.682395594	0.598522587	0.415221202	0.231274937	-0.849589149	0.892631827	1.495255105	-0.897633003	-0.210637041	0.99568448	-0.368914118	-1.125294431	25.50014527
0.718896135	-0.557010731	0.533996402	0.556558402	1.233173417	0.232953048	-0.77627467	-1.273173453	1.832257214	-1.092083261	-1.197380256	-0.292378257	0.644970156	0.872635035	1.064932764	-1.507544885	0.318990926	-1.079513849	-0.000984361	0.134036939	0.363362021	-0.622193681	-2.037740678	0.431524852	-0.433685396	-0.063472088	-0.440863121	1.349940927	36.9638153
-0.970237029	-0.506950665	-0.921645352	0.048676682	0.581348656	0.087597489	0.840499537	0.612930213	0.228928316	-0.344788883	-1.553578746	-0.466944365	1.62554093	0.102278393	0.466456948	0.438197215	-0.023478591	0.717415591	0.149725153	0.533154389	-0.003767913	0.977551397	0.703375973	-0.558531413	0.750133052	0.18342584	-1.146895691	0.499169734	23.07901221
-0.679691005	-0.618746336	0.167105668	-0.000801389	-0.905212898	-0.271397629	0.487244538	-0.214115578	0.055889573	0.761866267	1.230221588	2.042103987	-0.037312493	0.683985683	0.549052528	-2.062019914	-0.547917693	1.238685387	-2.270710516	-0.265273373	-1.068192532	-0.031881906	-0.649790202	0.306887956	0.426819504	0.169906025	1.849956511	-0.515967397	5.754241662
1.595724312	-0.269104423	0.651742217	-1.10947414	-1.045911118	-0.34385661	-0.408023846	0.854675374	-1.524395996	-1.846933421	-1.872042328	-0.030490855	-0.151636411	-0.959059568	0.590037918	0.33622679	1.800865469	-0.065164721	0.550017148	-0.916622001	-0.923197407	1.394963779	-1.104654329	-0.027284189	0.943718124	-1.163891197	-0.996750462	-0.781422453	23.08374477
-0.709375823	-2.271242001	0.470237649	-0.73833895	1.200614001	0.707213264	0.096686517	0.542446326	1.172402793	0.336842	-0.316606535	0.252792183	0.129623101	1.808868741	-0.716451585	-1.412259339	1.570165447	-1.697801094	-0.041341707	1.295041307	0.954086075	0.489698493	-0.637890133	-0.851982537	0.942371965	0.07499212	0.292010478	2.76077859	3.846263975
0.840350746	-1.334479279	-1.854342783	0.378795833	-0.294165865	-0.492140612	1.864428754	0.76473204	-0.082683625	-0.79297471	0.219841958	0.029089606	-0.238552338	-0.001071797	1.21861662	0.722571844	-0.834219031	0.670442614	0.625533354	-1.198959233	-1.620131331	-0.474603115	-0.634470968	-0.33406476	0.183538593	-1.266194441	0.862901476	-0.065269292	52.34118227
-0.465600776	0.22649868	0.179802876	0.157473939	2.070961241	-1.78178388	2.651931989	-1.588640253	1.344486278	-0.497871678	-1.539901397	-0.916398388	-0.162235387	1.77929989	1.177214483	0.02889345	1.08005763	0.660249759	-0.804339452	-1.029583151	-1.945637288	-0.519035375	-0.837342519	1.021451354	1.088770158	-1.092902339	0.194349407	-0.97452357	45.35024472
-0.218984201	2.01745196	1.085153457	-2.115352647	0.759314191	-1.981109261	-1.019630274	1.257968439	-0.513612288	0.257915475	-2.151238654	0.199077781	0.649314553	-0.396049787	1.799418745	-0.217305106	1.317389873	-0.788209548	0.491454232	1.104983308	-0.848723698	0.273860276	1.29815103	-1.79787599	0.753133972	-0.736592417	0.851502442	-2.114025172	54.96190271
0.218908053	-0.034490723	-0.617011152	-0.01303629	-0.599415623	-0.597228921	-0.872743856	1.260684576	-0.022399046	-0.610398644	-0.233030968	1.579669363	-1.050398254	-1.988488581	-1.491803983	-1.235533125	0.515777778	-0.063882626	-0.068936896	2.239837411	0.458669946	-2.096997269	-1.109610748	-0.396313863	0.134928301	0.072361913	0.759014277	1.295262083	79.79489818
-1.335558808	0.37273296	-0.601620651	-0.083631044	0.610109176	0.711717675	0.292481552	-1.201040004	0.813332468	0.473128147	0.62614737	0.490188584	-0.586272217	0.657330642	-0.069337253	-0.875919731	-0.095210016	-0.893721272	-0.337614784	-0.333276785	0.474733738	-0.686467638	1.681752359	0.250060966	0.395943584	1.003912005	0.515760147	1.572363195	155.3714067
1.153412147	-0.048979431	-0.863487927	-1.766004235	-1.352165392	0.864892577	0.946689144	0.332484441	0.089208435	-0.332951692	0.945716115	-0.750702984	0.20576728	-0.425344115	-0.361650406	-1.539198356	1.307925789	-1.155527024	0.041923119	-0.462807471	0.101876165	-1.08921002	-0.445323167	-1.78176972	-0.096889955	0.048285477	-0.853989761	-0.222735322	131.7196766
-0.871725085	1.641835737	-1.03926814	0.016833915	-0.028872222	-0.040110344	-3.31761104	0.55030782	0.25266314	-1.405966872	-0.997832275	0.796863435	0.947099317	1.233736312	0.687440108	0.839872616	-0.394911767	0.043082421	-2.037570153	0.233257995	-0.882048693	-0.384515922	-0.334388113	-0.464092561	-2.434250712	-0.424963446	-0.500654614	-0.244350418	37.08031015
0.127347405	0.508575613	-0.501623299	1.006276219	-0.093185954	-0.664018401	-1.130886513	-0.636850911	-0.874091504	-0.046055346	1.886749085	1.158413615	-0.332366443	0.464909134	-0.932072785	-0.409918468	-0.379040327	1.819875509	1.720381154	1.34490508	0.277080682	-0.057007146	-0.543345631	-0.320208481	0.131665347	0.007513754	1.86622066	-2.081577127	75.72201401
0.16138855	0.809749025	0.877000084	1.285491737	0.236839846	0.74710793	-0.137661585	1.819152537	-0.41647129	-0.594681018	2.973631987	0.764963644	0.720477946	-1.538881638	-0.704523405	0.831568954	0.58765268	1.214049537	-0.436509149	0.152504464	-1.295336598	0.239137625	2.30454899	0.645687573	-0.819378964	-0.827906921	-0.84828576	-0.678926948	112.295655
-1.382297193	-0.473695948	-0.667869986	2.386891105	0.223418487	-0.41365868	-0.042805258	-0.992442178	-0.090140182	0.488535513	-0.353707408	-0.790075097	0.354800249	-0.126252993	-1.379352786	-0.514572545	-0.498737854	-0.172905046	-1.760030703	-0.687149268	1.785050056	-2.006713197	1.104800634	0.122735388	0.823073497	0.062619368	0.525782402	1.414680837	42.62586644
0.983645871	-0.552055324	0.208409753	-0.194318119	-0.124144118	-0.96430332	1.161691186	1.201741308	-0.005037936	0.428717541	-0.83530229	0.910160804	0.834204334	0.368745319	-0.647622443	1.578678392	-0.460084163	1.863678491	-0.416547351	-1.420956225	-0.938157463	-0.045984407	-1.168008546	-0.381287672	1.743663464	-0.793659239	-0.335594399	-3.473173308	16.70803276
0.589226678	-1.311773053	0.598727882	0.956583537	0.298773238	-0.912335708	-1.140817011	-1.201981433	-0.93467503	-0.56714274	-1.003724563	0.886510466	0.012388739	-0.894049565	-0.779128355	0.048730057	-0.91846068	0.215390003	-0.878226332	1.213976752	1.123990282	-2.143872032	0.326382159	-0.159421	-1.573972856	-1.205237748	0.069223547	-0.860608385	19.235052
-1.115783234	0.658924697	-0.661161911	2.379264365	-4.349653781	-1.522144788	-0.657760892	0.430214213	1.396929476	1.698111396	0.674918015	1.982020515	-0.469794276	0.21732797	-0.38245257	-1.030917477	-0.749074566	-0.36963197	2.579470179	-0.538805457	-0.156040636	0.477078776	0.266851262	-0.141613998	-0.638666375	1.214959524	0.639326695	0.291143107	57.0791202
0.484123873	0.377677642	0.271979568	0.869696288	0.562364735	-0.74644059	-1.922797745	1.301685731	-0.571540219	-0.782128648	0.080138873	1.599484961	1.167678581	-1.815245518	-0.090135901	0.370680399	0.076445822	-0.799475716	-0.966591288	1.803230789	0.8529928	-0.265696578	-1.059011237	-0.206009108	-0.066305832	0.376961982	0.248475222	0.101137076	117.9767629
-0.740821786	1.436389604	-0.407614913	0.598910254	-2.123732167	0.853519751	1.171607972	-0.358833176	0.399760384	-0.276266013	1.406022924	1.872749648	-1.927194551	0.07878508	0.895215927	0.677229618	1.141637976	-1.309431812	-0.59303139	-0.410271909	-0.878914398	2.1075024	2.118150211	-0.532166462	-0.9184074	0.335789905	0.350965018	0.771566652	64.14331891
0.082202728	-0.341105931	-1.057291773	-0.605391701	1.129270276	1.339804432	-0.020760765	-0.312499185	-1.157984752	-0.145096454	0.049717499	0.460141259	-0.330495104	0.638939868	0.249230602	-0.148672982	0.54606257	1.041017735	-1.14497286	-0.025248768	0.59713285	0.521123197	0.785549711	2.179104511	0.479781529	0.274780168	-0.011650575	-1.302851993	121.506565
